latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.919,-10.093,350.1,1,1,2021-03-18,14:15,A,95,6.0NRT,293.5,58.3,D
7.915,-10.122,331.1,1,1,2021-03-18,14:15,A,63,6.0NRT,292.9,22.3,D
7.914,-10.131,328.1,1,1,2021-03-18,14:15,A,34,6.0NRT,292,18.8,D
7.795,-10.973,352,1,1,2021-03-18,14:15,A,96,6.0NRT,299.3,57.5,D
7.794,-10.982,342.7,1,1,2021-03-18,14:15,A,91,6.0NRT,299.2,38.5,D
7.779,-11.09,316.7,1,1,2021-03-18,14:15,A,68,6.0NRT,295,7.5,D
8.066,-9.105,317.1,1.1,1.1,2021-03-18,14:15,A,62,6.0NRT,296.2,6.4,D
8.016,-9.469,323.9,1.1,1,2021-03-18,14:15,A,69,6.0NRT,295.2,14.1,D
7.999,-9.587,315.1,1.1,1,2021-03-18,14:15,A,59,6.0NRT,295.9,8.1,D
7.925,-10.123,327.3,1,1,2021-03-18,14:15,A,74,6.0NRT,293.6,18.7,D
7.613,-12.302,346.5,1,1,2021-03-18,14:15,A,94,6.0NRT,280.7,53.6,D
7.612,-12.311,338.4,1,1,2021-03-18,14:15,A,89,6.0NRT,281,38.7,D
7.938,-10.096,344.5,1,1,2021-03-18,14:15,A,92,6.0NRT,293.2,46.4,D
8.01,-9.648,328.8,1.1,1,2021-03-18,14:15,A,81,6.0NRT,295.5,23.8,D
7.848,-10.796,319,1,1,2021-03-18,14:15,A,71,6.0NRT,297.3,8.5,D
7.686,-11.93,314.9,1,1,2021-03-18,14:15,A,59,6.0NRT,286.5,6.9,D
8.023,-9.62,336,1.1,1,2021-03-18,14:15,A,87,6.0NRT,297.1,33.4,D
8.019,-9.65,318.6,1.1,1,2021-03-18,14:15,A,68,6.0NRT,294.8,11.5,D
7.949,-10.145,318.4,1,1,2021-03-18,14:15,A,60,6.0NRT,295.6,10.1,D
7.876,-10.661,316.7,1,1,2021-03-18,14:15,A,67,6.0NRT,295.4,7.7,D
7.875,-10.67,324.6,1,1,2021-03-18,14:15,A,78,6.0NRT,295.9,15.7,D
7.798,-11.212,343.7,1,1,2021-03-18,14:15,A,0,6.0NRT,293.1,42.3,D
8.15,-8.784,321,1.2,1.1,2021-03-18,14:15,A,34,6.0NRT,296.8,11.8,D
8.148,-8.795,323.9,1.2,1.1,2021-03-18,14:15,A,74,6.0NRT,295.5,15.8,D
7.961,-10.128,333.3,1,1,2021-03-18,14:15,A,85,6.0NRT,295.5,25.5,D
7.87,-10.772,328.4,1,1,2021-03-18,14:15,A,82,6.0NRT,296.9,18.5,D
8.194,-8.84,331.2,1.2,1.1,2021-03-18,14:15,A,82,6.0NRT,297.6,25.4,D
8.025,-10.057,315.4,1.1,1,2021-03-18,14:15,A,17,6.0NRT,295.8,6.6,D
8.024,-10.066,318.7,1,1,2021-03-18,14:15,A,54,6.0NRT,296.3,9.6,D
8.008,-10.179,355.7,1,1,2021-03-18,14:15,A,98,6.0NRT,293.8,72.4,D
8.007,-10.188,347.8,1,1,2021-03-18,14:15,A,94,6.0NRT,293.6,52.1,D
8.005,-10.197,338.1,1,1,2021-03-18,14:15,A,88,6.0NRT,292,33.5,D
7.999,-10.244,323.1,1,1,2021-03-18,14:15,A,75,6.0NRT,291.2,14.4,D
7.991,-10.3,322.5,1,1,2021-03-18,14:15,A,75,6.0NRT,292.3,14.9,D
7.99,-10.309,318.4,1,1,2021-03-18,14:15,A,68,6.0NRT,291.6,11,D
7.95,-10.594,311.9,1,1,2021-03-18,14:15,A,36,6.0NRT,292.5,4.8,D
7.948,-10.603,317.1,1,1,2021-03-18,14:15,A,66,6.0NRT,293.1,8.8,D
8.198,-8.884,319.6,1.2,1.1,2021-03-18,14:15,A,67,6.0NRT,294.9,10.8,D
8.034,-10.058,315.1,1.1,1,2021-03-18,14:15,A,38,6.0NRT,295.9,6.7,D
8.033,-10.067,318.1,1,1,2021-03-18,14:15,A,62,6.0NRT,296.5,9.4,D
8.022,-10.143,318.2,1,1,2021-03-18,14:15,A,68,6.0NRT,296.1,10.1,D
8.013,-10.208,343.5,1,1,2021-03-18,14:15,A,92,6.0NRT,294,42.8,D
8.009,-10.236,328.5,1,1,2021-03-18,14:15,A,73,6.0NRT,291.1,19.4,D
8,-10.301,316.6,1,1,2021-03-18,14:15,A,43,6.0NRT,291.1,8.6,D
7.999,-10.31,314.7,1,1,2021-03-18,14:15,A,20,6.0NRT,291.7,7.2,D
7.864,-11.264,331.9,1,1,2021-03-18,14:15,A,84,6.0NRT,293,23.8,D
7.862,-11.273,339.2,1,1,2021-03-18,14:15,A,89,6.0NRT,293.5,35,D
7.76,-11.984,330,1,1,2021-03-18,14:15,A,83,6.0NRT,292.9,22.4,D
8.101,-9.647,334.1,1.1,1,2021-03-18,14:15,A,85,6.0NRT,296.9,28.7,D
8.033,-10.135,344.1,1,1,2021-03-18,14:15,A,92,6.0NRT,294.8,46,D
8.032,-10.144,375,1,1,2021-03-18,14:15,A,100,6.0NRT,296.7,135,D
7.968,-10.596,332.7,1,1,2021-03-18,14:15,A,85,6.0NRT,293.7,26.1,D
7.897,-11.094,316.8,1,1,2021-03-18,14:15,A,66,6.0NRT,296.3,7.4,D
7.78,-11.913,370.1,1,1,2021-03-18,14:15,A,100,6.0NRT,285.9,106.7,D
7.977,-10.598,313.6,1,1,2021-03-18,14:15,A,44,6.0NRT,292.6,6.1,D
8.119,-9.659,360.4,1.1,1,2021-03-18,14:15,A,100,6.0NRT,297.8,89.1,D
8.117,-9.669,329.7,1.1,1,2021-03-18,14:15,A,82,6.0NRT,296.6,23.8,D
8.234,-8.863,328.1,1.2,1.1,2021-03-18,14:15,A,41,6.0NRT,299,20.5,D
8.049,-10.22,315.2,1,1,2021-03-18,14:15,A,34,6.0NRT,292.8,6.9,D
8.047,-10.229,315.8,1,1,2021-03-18,14:15,A,38,6.0NRT,294.1,7.1,D
7.892,-11.33,324.8,1,1,2021-03-18,14:15,A,72,6.0NRT,296.4,16.5,D
7.891,-11.339,344.3,1,1,2021-03-18,14:15,A,92,6.0NRT,299.1,45.6,D
8.376,-7.871,320.1,1.4,1.2,2021-03-18,14:15,A,64,6.0NRT,299.3,10.2,D
8.137,-9.649,318.6,1.1,1,2021-03-18,14:15,A,61,6.0NRT,294.3,9.1,D
8.058,-10.221,348.3,1,1,2021-03-18,14:15,A,94,6.0NRT,291,54.3,D
8.056,-10.23,364.2,1,1,2021-03-18,14:15,A,100,6.0NRT,295.5,95.7,D
8.051,-10.268,328.4,1,1,2021-03-18,14:15,A,80,6.0NRT,294.7,20.8,D
8.047,-10.295,321.6,1,1,2021-03-18,14:15,A,73,6.0NRT,290.6,14.1,D
8.046,-10.305,314.7,1,1,2021-03-18,14:15,A,58,6.0NRT,289.7,8.4,D
7.964,-10.89,330.8,1,1,2021-03-18,14:15,A,72,6.0NRT,298.9,21.8,D
8.151,-9.611,316.1,1.1,1,2021-03-18,14:15,A,61,6.0NRT,297.8,7.7,D
8.146,-9.65,327.7,1.1,1,2021-03-18,14:15,A,80,6.0NRT,296.2,20.2,D
8.084,-10.1,326.2,1,1,2021-03-18,14:15,A,65,6.0NRT,297.6,16.3,D
8.029,-10.49,321.3,1,1,2021-03-18,14:15,A,62,6.0NRT,289.2,15.1,D
8.016,-10.582,325.2,1,1,2021-03-18,14:15,A,78,6.0NRT,293.8,17.6,D
7.914,-11.305,317.6,1,1,2021-03-18,14:15,A,57,6.0NRT,297,7.5,D
8.231,-9.098,317.5,1.2,1.1,2021-03-18,14:15,A,63,6.0NRT,296.8,7.8,D
8.143,-9.739,326,1.1,1,2021-03-18,14:15,A,78,6.0NRT,296.4,19.8,D
8.142,-9.749,327.5,1.1,1,2021-03-18,14:15,A,79,6.0NRT,295.6,22,D
8.093,-10.102,336.3,1,1,2021-03-18,14:15,A,87,6.0NRT,297,29.7,D
8.092,-10.111,320.1,1,1,2021-03-18,14:15,A,41,6.0NRT,297.5,9.1,D
8.085,-10.158,316.3,1,1,2021-03-18,14:15,A,53,6.0NRT,295,7,D
8.084,-10.168,320.1,1,1,2021-03-18,14:15,A,70,6.0NRT,295.1,10.8,D
8.082,-10.177,355.3,1,1,2021-03-18,14:15,A,97,6.0NRT,297.4,70.8,D
8.071,-10.261,320.5,1,1,2021-03-18,14:15,A,65,6.0NRT,293.1,10.5,D
8.069,-10.27,325.6,1,1,2021-03-18,14:15,A,78,6.0NRT,293.7,16.9,D
8.034,-10.519,311.9,1,1,2021-03-18,14:15,A,44,6.0NRT,292.1,5.1,D
8.016,-10.647,316.1,1,1,2021-03-18,14:15,A,63,6.0NRT,294.1,6.7,D
7.966,-11.001,317.9,1,1,2021-03-18,14:15,A,66,6.0NRT,296.9,8.4,D
7.925,-11.289,365.8,1,1,2021-03-18,14:15,A,100,6.0NRT,298.1,94.7,D
7.924,-11.298,333.6,1,1,2021-03-18,14:15,A,85,6.0NRT,297.1,24.8,D
7.923,-11.307,327.1,1,1,2021-03-18,14:15,A,79,6.0NRT,296.9,16.7,D
7.922,-11.316,316.2,1,1,2021-03-18,14:15,A,51,6.0NRT,297.2,6,D
7.841,-11.873,332.1,1,1,2021-03-18,14:15,A,84,6.0NRT,298.3,22.3,D
7.831,-11.945,334.6,1,1,2021-03-18,14:15,A,86,6.0NRT,301.5,20.4,D
7.817,-12.045,319.3,1,1,2021-03-18,14:15,A,70,6.0NRT,297.6,8.1,D
8.275,-8.847,318,1.2,1.1,2021-03-18,14:15,A,28,6.0NRT,297.1,6.7,D
8.273,-8.869,328.6,1.2,1.1,2021-03-18,14:15,A,69,6.0NRT,297.8,19.7,D
8.102,-10.103,355.7,1,1,2021-03-18,14:15,A,98,6.0NRT,299.6,69.8,D
8.078,-10.271,339.4,1,1,2021-03-18,14:15,A,89,6.0NRT,293.9,37.3,D
8.077,-10.281,315.1,1,1,2021-03-18,14:15,A,40,6.0NRT,293.1,7.1,D
8.047,-10.493,340.7,1,1,2021-03-18,14:15,A,90,6.0NRT,290.1,40.3,D
8.025,-10.649,336.2,1,1,2021-03-18,14:15,A,87,6.0NRT,295.2,30.1,D
7.84,-11.947,339.1,1,1,2021-03-18,14:15,A,89,6.0NRT,300.9,27.9,D
8.29,-8.817,319.3,1.2,1.1,2021-03-18,14:15,A,66,6.0NRT,298.2,9.8,D
8.285,-8.849,328.9,1.2,1.1,2021-03-18,14:15,A,80,6.0NRT,296.4,21.8,D
8.284,-8.859,319.7,1.2,1.1,2021-03-18,14:15,A,67,6.0NRT,297.2,9.4,D
8.147,-9.848,317,1.1,1,2021-03-18,14:15,A,51,6.0NRT,295.9,9.3,D
8.257,-9.123,328.9,1.2,1.1,2021-03-18,14:15,A,80,6.0NRT,295.4,23.8,D
8.256,-9.134,335.3,1.1,1.1,2021-03-18,14:15,A,86,6.0NRT,292.6,34.6,D
8.179,-9.685,319.5,1.1,1,2021-03-18,14:15,A,69,6.0NRT,296.8,11.7,D
8.178,-9.694,314.6,1.1,1,2021-03-18,14:15,A,55,6.0NRT,296.5,6.8,D
8.164,-9.791,335,1.1,1,2021-03-18,14:15,A,86,6.0NRT,296.4,32.3,D
8.159,-9.83,327.1,1.1,1,2021-03-18,14:15,A,53,6.0NRT,296.2,18.2,D
8.124,-10.077,371.2,1.1,1,2021-03-18,14:15,A,100,6.0NRT,299.8,119.6,D
8.123,-10.087,339.5,1,1,2021-03-18,14:15,A,89,6.0NRT,299.8,34.5,D
8.115,-10.143,326.9,1,1,2021-03-18,14:15,A,79,6.0NRT,296.7,18,D
8.114,-10.153,362.3,1,1,2021-03-18,14:15,A,100,6.0NRT,298.2,89.7,D
8.112,-10.162,343.4,1,1,2021-03-18,14:15,A,91,6.0NRT,298.1,43,D
8.107,-10.199,367.4,1,1,2021-03-18,14:15,A,100,6.0NRT,299.4,102.5,D
8.101,-10.246,323.9,1,1,2021-03-18,14:15,A,76,6.0NRT,296.8,15.2,D
8.024,-10.788,331.2,1,1,2021-03-18,14:15,A,83,6.0NRT,297.1,22.2,D
7.954,-11.284,320.8,1,1,2021-03-18,14:15,A,72,6.0NRT,297.9,11,D
7.875,-11.832,326.6,1,1,2021-03-18,14:15,A,79,6.0NRT,296.2,17.3,D
7.874,-11.841,317.7,1,1,2021-03-18,14:15,A,67,6.0NRT,296,8.2,D
8.132,-10.088,338,1,1,2021-03-18,14:15,A,88,6.0NRT,298.6,32.6,D
8.131,-10.098,326.1,1,1,2021-03-18,14:15,A,78,6.0NRT,298.7,15.4,D
8.129,-10.107,317.5,1,1,2021-03-18,14:15,A,39,6.0NRT,298.8,6.6,D
8.124,-10.145,353.8,1,1,2021-03-18,14:15,A,97,6.0NRT,297.6,66,D
8.123,-10.154,343.2,1,1,2021-03-18,14:15,A,91,6.0NRT,296.8,42.1,D
8.122,-10.164,338.6,1,1,2021-03-18,14:15,A,89,6.0NRT,297.1,32.8,D
8.12,-10.173,327.8,1,1,2021-03-18,14:15,A,32,6.0NRT,297.2,15.7,D
8.116,-10.201,398.4,1,1,2021-03-18,14:15,A,100,6.0NRT,300.4,246.3,D
8.115,-10.21,331.5,1,1,2021-03-18,14:15,A,57,6.0NRT,298.1,20.1,D
8.049,-10.68,320,1,1,2021-03-18,14:15,A,71,6.0NRT,296.1,9.3,D
7.92,-11.581,331.9,1,1,2021-03-18,14:15,A,82,6.0NRT,292,25.8,D
7.884,-11.833,314.9,1,1,2021-03-18,14:15,A,56,6.0NRT,295.2,5.6,D
7.879,-11.869,315.5,1,1,2021-03-18,14:15,A,43,6.0NRT,295.2,5.7,D
7.877,-11.878,325.6,1,1,2021-03-18,14:15,A,78,6.0NRT,295.7,15.4,D
8.186,-9.775,315.2,1.1,1,2021-03-18,14:15,A,58,6.0NRT,295.8,7.5,D
8.179,-9.823,320.8,1.1,1,2021-03-18,14:15,A,46,6.0NRT,296.2,11.5,D
8.177,-9.833,344.6,1.1,1,2021-03-18,14:15,A,92,6.0NRT,296.9,48.7,D
8.173,-9.862,318.3,1.1,1,2021-03-18,14:15,A,38,6.0NRT,296.6,9.9,D
8.132,-10.155,325.5,1,1,2021-03-18,14:15,A,72,6.0NRT,296.7,14.6,D
8.131,-10.165,334,1,1,2021-03-18,14:15,A,85,6.0NRT,296.9,24.8,D
8.129,-10.174,337.3,1,1,2021-03-18,14:15,A,88,6.0NRT,298,29.5,D
7.969,-11.304,330.3,1,1,2021-03-18,14:15,A,83,6.0NRT,299.8,20.4,D
7.968,-11.313,329.2,1,1,2021-03-18,14:15,A,81,6.0NRT,301,19.5,D
7.886,-11.88,321.3,1,1,2021-03-18,14:15,A,73,6.0NRT,294.6,11.2,D
8.125,-10.269,321,1,1,2021-03-18,14:15,A,72,6.0NRT,295.5,11.5,D
8.124,-10.278,322.1,1,1,2021-03-18,14:15,A,71,6.0NRT,295.4,12.6,D
8.116,-10.334,314,1,1,2021-03-18,14:15,A,41,6.0NRT,289.9,7.2,D
8.115,-10.343,366,1,1,2021-03-18,14:15,A,100,6.0NRT,292.4,103.3,D
8.08,-10.591,318.9,1,1,2021-03-18,14:15,A,61,6.0NRT,293.4,8.5,D
8.055,-10.764,354.8,1,1,2021-03-18,14:15,A,92,6.0NRT,298.9,63.8,D
8.054,-10.773,340.6,1,1,2021-03-18,14:15,A,78,6.0NRT,298.8,34.7,D
7.886,-11.944,322.8,1,1,2021-03-18,14:15,A,75,6.0NRT,299,10,D
7.885,-11.953,365.7,1,1,2021-03-18,14:15,A,100,6.0NRT,301,93.7,D
8.293,-9.102,326.7,1.2,1.1,2021-03-18,14:15,A,62,6.0NRT,295.6,16,D
8.207,-9.734,321.8,1.1,1,2021-03-18,14:15,A,72,6.0NRT,296,14,D
8.128,-10.303,317.7,1,1,2021-03-18,14:15,A,64,6.0NRT,293.5,9.1,D
8.091,-10.571,323.6,1,1,2021-03-18,14:15,A,75,6.0NRT,294,15.1,D
8.09,-10.58,316,1,1,2021-03-18,14:15,A,57,6.0NRT,293.5,7.5,D
8.067,-10.744,328.2,1,1,2021-03-18,14:15,A,80,6.0NRT,295.8,18.1,D
8.065,-10.753,328.7,1,1,2021-03-18,14:15,A,79,6.0NRT,296.4,17.9,D
8.307,-9.072,344.7,1.2,1.1,2021-03-18,14:15,A,92,6.0NRT,296.7,51.5,D
8.305,-9.083,340.5,1.2,1.1,2021-03-18,14:15,A,89,6.0NRT,296.9,41.4,D
8.302,-9.104,380.8,1.2,1.1,2021-03-18,14:15,A,100,6.0NRT,300.5,178.8,D
8.301,-9.114,339,1.2,1.1,2021-03-18,14:15,A,88,6.0NRT,299.4,36.7,D
8.212,-9.764,319.8,1.1,1,2021-03-18,14:15,A,33,6.0NRT,296.5,11.1,D
8.18,-9.995,320.2,1.1,1,2021-03-18,14:15,A,69,6.0NRT,296,12.3,D
8.179,-10.004,320.5,1.1,1,2021-03-18,14:15,A,70,6.0NRT,296.3,12.6,D
8.171,-10.061,339,1.1,1,2021-03-18,14:15,A,89,6.0NRT,298.4,37,D
8.108,-10.517,345.3,1,1,2021-03-18,14:15,A,92,6.0NRT,292,47.9,D
8.106,-10.526,351.2,1,1,2021-03-18,14:15,A,96,6.0NRT,295.2,59.8,D
8.095,-10.608,317.4,1,1,2021-03-18,14:15,A,65,6.0NRT,294.1,8.7,D
8.224,-9.746,344.6,1.1,1,2021-03-18,14:15,A,92,6.0NRT,296.5,48.4,D
8.223,-9.756,317.2,1.1,1,2021-03-18,14:15,A,24,6.0NRT,294.3,7.6,D
8.162,-10.194,323.7,1,1,2021-03-18,14:15,A,75,6.0NRT,299.3,13.6,D
8.157,-10.231,326.6,1,1,2021-03-18,14:15,A,78,6.0NRT,297.5,16.1,D
8.149,-10.287,335.2,1,1,2021-03-18,14:15,A,86,6.0NRT,297.5,28.8,D
8.148,-10.297,327.2,1,1,2021-03-18,14:15,A,76,6.0NRT,297,17.7,D
8.141,-10.343,316.7,1,1,2021-03-18,14:15,A,63,6.0NRT,284.3,10.9,D
8.098,-10.655,317.7,1,1,2021-03-18,14:15,A,64,6.0NRT,295.1,7.9,D
8.082,-10.765,332.4,1,1,2021-03-18,14:15,A,68,6.0NRT,296.6,21.2,D
8.081,-10.774,332,1,1,2021-03-18,14:15,A,51,6.0NRT,297.2,20.6,D
7.9,-12.035,344.6,1,1,2021-03-18,14:15,A,92,6.0NRT,301.7,42,D
7.899,-12.045,321.1,1,1,2021-03-18,14:15,A,72,6.0NRT,300.4,8.7,D
8.228,-9.786,317.6,1.1,1,2021-03-18,14:15,A,42,6.0NRT,292.6,8.1,D
8.227,-9.796,324.9,1.1,1,2021-03-18,14:15,A,76,6.0NRT,296.7,17.1,D
8.225,-9.806,319.5,1.1,1,2021-03-18,14:15,A,68,6.0NRT,296.6,10.5,D
8.207,-9.94,350.5,1.1,1,2021-03-18,14:15,A,95,6.0NRT,296.7,59.7,D
8.205,-9.95,339.6,1.1,1,2021-03-18,14:15,A,89,6.0NRT,298.2,37.5,D
8.197,-10.007,327.8,1.1,1,2021-03-18,14:15,A,80,6.0NRT,296.6,20.5,D
8.176,-10.158,353.4,1,1,2021-03-18,14:15,A,97,6.0NRT,299.3,64.7,D
8.167,-10.223,327.2,1,1,2021-03-18,14:15,A,79,6.0NRT,298.1,17.2,D
8.166,-10.233,317.2,1,1,2021-03-18,14:15,A,45,6.0NRT,297.9,6.7,D
8.158,-10.289,321.4,1,1,2021-03-18,14:15,A,72,6.0NRT,296.8,11.8,D
8.157,-10.298,331.1,1,1,2021-03-18,14:15,A,83,6.0NRT,296.9,23.9,D
8.127,-10.51,336.7,1,1,2021-03-18,14:15,A,87,6.0NRT,290.6,33,D
8.126,-10.519,325.5,1,1,2021-03-18,14:15,A,77,6.0NRT,291.4,17.5,D
8.117,-10.584,319.9,1,1,2021-03-18,14:15,A,70,6.0NRT,293.5,10.7,D
8.094,-10.748,333.7,1,1,2021-03-18,14:15,A,85,6.0NRT,297.5,25.8,D
8.092,-10.757,323,1,1,2021-03-18,14:15,A,66,6.0NRT,297.4,11.7,D
8.073,-10.893,356.2,1,1,2021-03-18,14:15,A,98,6.0NRT,297.9,69,D
8.072,-10.902,354.7,1,1,2021-03-18,14:15,A,97,6.0NRT,299.1,65.4,D
7.909,-12.037,342.2,1,1,2021-03-18,14:15,A,91,6.0NRT,300.3,37.3,D
8.219,-9.922,368.3,1.1,1,2021-03-18,14:15,A,100,6.0NRT,297.7,111.2,D
8.217,-9.932,353.6,1.1,1,2021-03-18,14:15,A,97,6.0NRT,298.2,66.4,D
8.197,-10.074,343.1,1.1,1,2021-03-18,14:15,A,91,6.0NRT,298.4,41.7,D
8.19,-10.131,317,1,1,2021-03-18,14:15,A,61,6.0NRT,298.2,6.4,D
8.188,-10.14,323,1,1,2021-03-18,14:15,A,74,6.0NRT,297.7,11.9,D
8.176,-10.225,327,1,1,2021-03-18,14:15,A,79,6.0NRT,297.9,17.8,D
8.023,-11.308,333.2,1,1,2021-03-18,14:15,A,85,6.0NRT,298.1,25.6,D
8.022,-11.317,341.7,1,1,2021-03-18,14:15,A,90,6.0NRT,297.2,39.2,D
8.319,-9.263,319.8,1.1,1.1,2021-03-18,14:15,A,59,6.0NRT,293.1,11.7,D
8.176,-10.291,336.9,1,1,2021-03-18,14:15,A,87,6.0NRT,297.6,33,D
8.045,-11.22,326.4,1,1,2021-03-18,14:15,A,78,6.0NRT,295.2,17.6,D
7.886,-12.323,355.7,1,1,2021-03-18,14:15,A,98,6.0NRT,299.8,69.2,D
7.885,-12.332,336.3,1,1,2021-03-18,14:15,A,87,6.0NRT,299.7,29.9,D
8.234,-9.944,316.8,1.1,1,2021-03-18,14:15,A,22,6.0NRT,296.8,7.1,D
8.221,-10.039,325.1,1.1,1,2021-03-18,14:15,A,28,6.0NRT,296.6,14.7,D
8.218,-10.058,324,1.1,1,2021-03-18,14:15,A,26,6.0NRT,297.1,12.2,D
8.217,-10.068,350.8,1.1,1,2021-03-18,14:15,A,95,6.0NRT,298.7,57,D
8.199,-10.199,316.3,1,1,2021-03-18,14:15,A,61,6.0NRT,297.9,7.5,D
8.127,-10.706,318.5,1,1,2021-03-18,14:15,A,67,6.0NRT,296.3,8.1,D
8.126,-10.715,340.2,1,1,2021-03-18,14:15,A,89,6.0NRT,296.8,36.4,D
8.08,-11.041,315.8,1,1,2021-03-18,14:15,A,59,6.0NRT,297.5,6,D
8.078,-11.05,322.2,1,1,2021-03-18,14:15,A,72,6.0NRT,298.4,11.6,D
8.054,-11.221,344.4,1,1,2021-03-18,14:15,A,92,6.0NRT,295.3,44.2,D
8.053,-11.23,319.8,1,1,2021-03-18,14:15,A,56,6.0NRT,297.4,10.2,D
7.893,-12.342,320,1,1,2021-03-18,14:15,A,71,6.0NRT,298.4,10.3,D
8.345,-9.215,320.7,1.1,1.1,2021-03-18,14:15,A,69,6.0NRT,296.7,11.2,D
8.344,-9.225,335.7,1.1,1.1,2021-03-18,14:15,A,86,6.0NRT,295.7,34.1,D
8.27,-9.753,327.3,1.1,1,2021-03-18,14:15,A,79,6.0NRT,296.7,19,D
8.269,-9.763,339.2,1.1,1,2021-03-18,14:15,A,89,6.0NRT,298.1,37.4,D
8.23,-10.04,353.8,1.1,1,2021-03-18,14:15,A,97,6.0NRT,294.6,66.5,D
8.229,-10.05,349.5,1.1,1,2021-03-18,14:15,A,95,6.0NRT,297.1,56.3,D
8.226,-10.069,336,1.1,1,2021-03-18,14:15,A,87,6.0NRT,298.3,29.3,D
8.109,-10.898,321.1,1,1,2021-03-18,14:15,A,71,6.0NRT,297.6,11.4,D
8.085,-11.07,336,1,1,2021-03-18,14:15,A,86,6.0NRT,298.8,28.3,D
8.051,-11.303,318.5,1,1,2021-03-18,14:15,A,67,6.0NRT,295.1,9.7,D
8.287,-10.026,386.3,1.1,1,2021-03-18,14:15,A,100,6.0NRT,299.4,184.6,D
8.286,-10.036,329.9,1.1,1,2021-03-18,14:15,A,72,6.0NRT,298,19.2,D
8.205,-10.612,321.5,1,1,2021-03-18,14:15,A,63,6.0NRT,287,14.4,D
8.19,-10.722,316.8,1,1,2021-03-18,14:15,A,36,6.0NRT,295.8,6.5,D
8.121,-11.21,320.1,1,1,2021-03-18,14:15,A,68,6.0NRT,295.5,9.9,D
8.113,-11.264,324.4,1,1,2021-03-18,14:15,A,76,6.0NRT,298.3,14.1,D
8.112,-11.273,317,1,1,2021-03-18,14:15,A,56,6.0NRT,297.8,6.4,D
8.109,-11.291,342.5,1,1,2021-03-18,14:15,A,91,6.0NRT,300.1,38.6,D
8.108,-11.3,322.3,1,1,2021-03-18,14:15,A,64,6.0NRT,299.8,11.5,D
8.002,-12.038,327.9,1,1,2021-03-18,14:15,A,80,6.0NRT,299,15.3,D
8,-12.048,320.5,1,1,2021-03-18,14:15,A,30,6.0NRT,299.7,7.4,D
7.979,-12.193,327.6,1,1,2021-03-18,14:15,A,80,6.0NRT,294.2,18.3,D
7.978,-12.202,336.1,1,1,2021-03-18,14:15,A,87,6.0NRT,295.8,30.1,D
8.346,-9.671,327.1,1.1,1,2021-03-18,14:15,A,78,6.0NRT,297.6,18.6,D
8.339,-9.72,318.2,1.1,1,2021-03-18,14:15,A,43,6.0NRT,296.7,8.4,D
8.338,-9.73,347.3,1.1,1,2021-03-18,14:15,A,93,6.0NRT,298.2,54.3,D
8.322,-9.846,343.8,1.1,1,2021-03-18,14:15,A,91,6.0NRT,297.7,43.8,D
8.294,-10.047,328,1.1,1,2021-03-18,14:15,A,34,6.0NRT,298.4,15.2,D
8.282,-10.132,317.8,1,1,2021-03-18,14:15,A,52,6.0NRT,299,6.8,D
8.281,-10.141,335.2,1,1,2021-03-18,14:15,A,86,6.0NRT,299.4,28.7,D
8.238,-10.448,324.9,1,1,2021-03-18,14:15,A,74,6.0NRT,291.7,16.4,D
8.236,-10.458,328.2,1,1,2021-03-18,14:15,A,80,6.0NRT,291.4,19,D
8.199,-10.723,321.1,1,1,2021-03-18,14:15,A,67,6.0NRT,296.5,10.8,D
8.146,-11.094,330.8,1,1,2021-03-18,14:15,A,82,6.0NRT,298.5,22.3,D
8.011,-12.04,361,1,1,2021-03-18,14:15,A,100,6.0NRT,300,79.5,D
8.009,-12.049,346.5,1,1,2021-03-18,14:15,A,93,6.0NRT,300.6,45.6,D
8.355,-9.672,324,1.1,1,2021-03-18,14:15,A,75,6.0NRT,298,14.4,D
8.331,-9.847,354.2,1.1,1,2021-03-18,14:15,A,97,6.0NRT,297.4,67.5,D
8.33,-9.857,341.4,1.1,1,2021-03-18,14:15,A,90,6.0NRT,298.1,38.9,D
8.314,-9.972,324.4,1.1,1,2021-03-18,14:15,A,67,6.0NRT,296.6,12.7,D
8.312,-9.981,332.3,1.1,1,2021-03-18,14:15,A,83,6.0NRT,297.8,22.7,D
8.306,-10.029,380.7,1.1,1,2021-03-18,14:15,A,100,6.0NRT,300.3,155.6,D
8.304,-10.038,328.5,1.1,1,2021-03-18,14:15,A,46,6.0NRT,298.5,14.7,D
8.292,-10.124,324.4,1,1,2021-03-18,14:15,A,76,6.0NRT,300,13.7,D
8.291,-10.133,341.1,1,1,2021-03-18,14:15,A,90,6.0NRT,300.3,38.8,D
8.194,-10.825,317.5,1,1,2021-03-18,14:15,A,21,6.0NRT,296,6.3,D
8.174,-10.96,333.4,1,1,2021-03-18,14:15,A,84,6.0NRT,298.5,25.3,D
8.173,-10.969,326.6,1,1,2021-03-18,14:15,A,78,6.0NRT,298.2,16.9,D
8.126,-11.303,318.6,1,1,2021-03-18,14:15,A,64,6.0NRT,299.9,7.6,D
8.348,-9.791,344,1.1,1,2021-03-18,14:15,A,92,6.0NRT,298,46.3,D
8.347,-9.8,330.4,1.1,1,2021-03-18,14:15,A,82,6.0NRT,297.8,22.5,D
