,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
248,-11.932,-44.245,312.7,1.0,1.0,2021-07-14,01:30,T,85,6.1NRT,293.3,11.0,N
249,-11.779,-44.395,305.1,1.0,1.0,2021-07-14,01:30,T,63,6.1NRT,292.3,6.6,N
250,-11.708,-43.965,325.3,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,291.1,23.0,N
251,-11.709,-43.974,314.4,1.0,1.0,2021-07-14,01:30,T,89,6.1NRT,291.6,12.5,N
252,-12.217,-49.72,302.7,1.9,1.3,2021-07-14,01:30,T,51,6.1NRT,292.0,14.0,N
253,-12.213,-49.726,302.4,1.9,1.3,2021-07-14,01:30,T,49,6.1NRT,292.1,12.8,N
254,-11.923,-48.453,305.1,1.5,1.2,2021-07-14,01:30,T,63,6.1NRT,290.9,12.8,N
255,-11.888,-48.615,305.9,1.6,1.2,2021-07-14,01:30,T,64,6.1NRT,290.8,13.3,N
256,-11.877,-48.616,313.0,1.6,1.2,2021-07-14,01:30,T,86,6.1NRT,290.8,22.1,N
257,-11.887,-48.62,306.3,1.6,1.2,2021-07-14,01:30,T,33,6.1NRT,290.7,13.2,N
258,-11.876,-48.622,305.2,1.6,1.2,2021-07-14,01:30,T,11,6.1NRT,290.5,11.8,N
259,-11.42,-45.379,305.9,1.0,1.0,2021-07-14,01:30,T,66,6.1NRT,287.6,9.0,N
260,-11.421,-45.389,304.2,1.0,1.0,2021-07-14,01:30,T,59,6.1NRT,286.6,7.9,N
261,-11.411,-45.381,340.2,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,290.0,47.3,N
262,-11.412,-45.39,336.4,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,289.2,41.0,N
263,-10.934,-45.786,308.8,1.1,1.0,2021-07-14,01:30,T,76,6.1NRT,289.7,10.8,N
264,-10.936,-45.796,308.4,1.1,1.0,2021-07-14,01:30,T,75,6.1NRT,288.5,10.5,N
265,-10.283,-43.776,305.2,1.0,1.0,2021-07-14,01:30,T,63,6.1NRT,291.9,6.6,N
266,-11.267,-51.559,304.2,2.5,1.5,2021-07-14,01:30,T,59,6.1NRT,292.8,24.4,N
267,-11.261,-51.566,302.9,2.5,1.5,2021-07-14,01:30,T,52,6.1NRT,292.7,20.3,N
268,-9.655,-40.601,302.0,1.4,1.2,2021-07-14,01:30,T,46,6.1NRT,291.8,7.2,N
269,-9.488,-40.281,301.6,1.5,1.2,2021-07-14,01:30,T,42,6.1NRT,289.7,9.1,N
270,-9.49,-40.295,303.5,1.5,1.2,2021-07-14,01:30,T,56,6.1NRT,288.8,11.0,N
271,-9.471,-40.313,300.5,1.5,1.2,2021-07-14,01:30,T,10,6.1NRT,289.1,7.8,N
272,-9.425,-40.376,303.0,1.5,1.2,2021-07-14,01:30,T,52,6.1NRT,291.1,8.6,N
273,-9.432,-40.367,307.6,1.5,1.2,2021-07-14,01:30,T,72,6.1NRT,291.1,14.0,N
274,-9.042,-40.44,304.9,1.5,1.2,2021-07-14,01:30,T,62,6.1NRT,292.0,10.5,N
275,-10.112,-48.437,320.0,1.4,1.2,2021-07-14,01:30,T,99,6.1NRT,292.7,28.9,N
276,-2.686,-47.342,301.3,1.0,1.0,2021-07-14,01:30,T,40,6.1NRT,288.4,3.3,N
277,-4.047,-48.072,303.9,1.1,1.1,2021-07-14,01:30,T,58,6.1NRT,292.4,5.9,N
278,-4.212,-48.179,308.4,1.2,1.1,2021-07-14,01:30,T,74,6.1NRT,292.0,9.9,N
279,-4.215,-48.172,307.9,1.2,1.1,2021-07-14,01:30,T,73,6.1NRT,292.2,8.9,N
280,-4.26,-48.359,306.4,1.2,1.1,2021-07-14,01:30,T,68,6.1NRT,292.1,8.3,N
281,-4.259,-48.348,303.0,1.2,1.1,2021-07-14,01:30,T,53,6.1NRT,292.6,5.6,N
282,-4.207,-47.831,303.2,1.1,1.1,2021-07-14,01:30,T,54,6.1NRT,291.9,5.5,N
283,-3.595,-42.967,303.2,1.2,1.1,2021-07-14,01:30,T,54,6.1NRT,292.1,5.6,N
284,-4.684,-48.339,305.4,1.2,1.1,2021-07-14,01:30,T,64,6.1NRT,292.7,7.8,N
285,-4.551,-46.675,302.7,1.0,1.0,2021-07-14,01:30,T,51,6.1NRT,291.3,4.8,N
286,-4.599,-46.304,325.5,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,292.2,23.6,N
287,-4.598,-46.294,357.0,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,294.5,79.2,N
288,-4.597,-46.285,341.1,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,293.0,45.7,N
289,-4.848,-47.956,306.2,1.1,1.1,2021-07-14,01:30,T,67,6.1NRT,292.2,8.1,N
290,-4.846,-47.946,309.7,1.1,1.1,2021-07-14,01:30,T,78,6.1NRT,292.4,11.1,N
291,-7.761,-47.853,306.1,1.2,1.1,2021-07-14,01:30,T,67,6.1NRT,293.0,8.5,N
292,-7.266,-44.674,304.7,1.0,1.0,2021-07-14,01:30,T,61,6.1NRT,291.6,5.6,N
293,-4.593,-45.737,304.1,1.0,1.0,2021-07-14,01:30,T,59,6.1NRT,291.8,5.5,N
294,-4.727,-46.297,327.3,1.0,1.0,2021-07-14,01:30,T,100,6.1NRT,292.7,25.5,N
295,-4.726,-46.288,311.1,1.0,1.0,2021-07-14,01:30,T,82,6.1NRT,291.9,10.0,N
296,-4.426,-43.279,311.3,1.2,1.1,2021-07-14,01:30,T,82,6.1NRT,291.8,12.7,N
297,-4.585,-43.948,302.7,1.1,1.0,2021-07-14,01:30,T,51,6.1NRT,292.0,5.1,N
298,-4.819,-44.358,304.3,1.0,1.0,2021-07-14,01:30,T,59,6.1NRT,292.4,5.6,N
299,-5.043,-43.366,311.0,1.1,1.1,2021-07-14,01:30,T,81,6.1NRT,291.4,11.7,N
300,-5.053,-43.365,302.0,1.1,1.1,2021-07-14,01:30,T,46,6.1NRT,291.2,5.2,N
301,-5.251,-43.661,304.2,1.1,1.0,2021-07-14,01:30,T,30,6.1NRT,291.8,5.3,N
302,-5.249,-43.651,309.5,1.1,1.0,2021-07-14,01:30,T,74,6.1NRT,292.0,9.3,N
303,-5.26,-43.659,310.2,1.1,1.0,2021-07-14,01:30,T,37,6.1NRT,291.7,9.2,N
304,-5.283,-43.484,303.6,1.1,1.1,2021-07-14,01:30,T,56,6.1NRT,291.7,6.1,N
305,-5.281,-43.474,328.3,1.1,1.1,2021-07-14,01:30,T,100,6.1NRT,293.1,31.5,N
306,-6.078,-47.938,307.6,1.2,1.1,2021-07-14,01:30,T,72,6.1NRT,293.0,9.8,N
307,-6.077,-47.928,303.3,1.2,1.1,2021-07-14,01:30,T,54,6.1NRT,292.7,6.4,N
308,-5.943,-46.444,301.8,1.0,1.0,2021-07-14,01:30,T,44,6.1NRT,291.7,4.5,N
309,-6.17,-48.007,303.0,1.2,1.1,2021-07-14,01:30,T,53,6.1NRT,292.1,6.5,N
310,-5.361,-41.171,303.7,1.5,1.2,2021-07-14,01:30,T,57,6.1NRT,291.0,9.3,N
311,-6.269,-47.073,305.6,1.1,1.0,2021-07-14,01:30,T,65,6.1NRT,292.4,7.1,N
312,55.392,-75.972,317.7,2.6,1.5,2021-07-14,01:50,T,68,6.1NRT,287.2,57.7,N
313,55.417,-76.135,302.9,2.6,1.6,2021-07-14,01:50,T,52,6.1NRT,288.8,22.3,N
314,55.43,-75.917,311.6,2.6,1.5,2021-07-14,01:50,T,52,6.1NRT,286.1,41.5,N
315,55.409,-76.135,301.4,2.6,1.6,2021-07-14,01:50,T,32,6.1NRT,288.6,18.1,N
316,55.36,-76.035,305.5,2.6,1.6,2021-07-14,01:50,T,64,6.1NRT,289.3,28.6,N
317,-16.452,179.31,317.3,1.3,1.1,2021-07-14,02:00,A,73,6.1NRT,296.7,11.9,D
318,61.623,165.995,318.5,4.7,2.0,2021-07-14,02:00,T,0,6.1NRT,280.2,135.7,D
319,61.108,125.959,320.0,2.4,1.5,2021-07-14,02:05,T,62,6.1NRT,297.4,42.4,D
320,61.308,121.362,308.6,3.6,1.8,2021-07-14,02:05,T,59,6.1NRT,296.7,34.8,D
321,61.316,121.371,307.0,3.6,1.8,2021-07-14,02:05,T,37,6.1NRT,295.1,25.0,D
322,61.225,126.476,316.0,2.3,1.5,2021-07-14,02:05,T,68,6.1NRT,295.9,35.1,D
323,61.304,124.709,312.2,2.7,1.6,2021-07-14,02:05,T,67,6.1NRT,295.3,32.3,D
324,61.318,124.71,328.0,2.7,1.6,2021-07-14,02:05,T,84,6.1NRT,295.5,92.9,D
325,61.32,124.659,337.1,2.7,1.6,2021-07-14,02:05,T,89,6.1NRT,296.4,146.2,D
326,61.37,124.868,320.5,2.6,1.6,2021-07-14,02:05,T,47,6.1NRT,295.5,53.7,D
327,61.374,124.875,317.9,2.6,1.6,2021-07-14,02:05,T,50,6.1NRT,295.2,44.5,D
328,61.393,124.725,321.7,2.7,1.6,2021-07-14,02:05,T,60,6.1NRT,296.2,55.0,D
329,61.415,125.322,324.9,2.5,1.5,2021-07-14,02:05,T,82,6.1NRT,297.3,67.5,D
330,61.417,125.275,327.9,2.5,1.5,2021-07-14,02:05,T,83,6.1NRT,299.2,76.5,D
331,61.374,126.635,310.7,2.3,1.5,2021-07-14,02:05,T,58,6.1NRT,296.3,20.4,D
332,61.37,126.642,309.1,2.3,1.5,2021-07-14,02:05,T,47,6.1NRT,295.7,16.2,D
333,61.372,126.601,310.9,2.3,1.5,2021-07-14,02:05,T,57,6.1NRT,296.9,20.7,D
334,61.422,125.283,327.8,2.5,1.5,2021-07-14,02:05,T,77,6.1NRT,299.1,73.3,D
335,61.501,125.0,324.0,2.6,1.6,2021-07-14,02:05,T,21,6.1NRT,295.1,59.7,D
336,61.52,124.851,315.4,2.7,1.6,2021-07-14,02:05,T,29,6.1NRT,295.0,38.2,D
337,61.522,124.801,323.9,2.7,1.6,2021-07-14,02:05,T,68,6.1NRT,294.6,70.8,D
338,61.61,120.15,309.1,4.0,1.9,2021-07-14,02:05,T,59,6.1NRT,295.5,36.3,D
339,61.61,120.073,309.8,4.0,1.9,2021-07-14,02:05,T,57,6.1NRT,294.8,40.2,D
340,61.49,125.49,329.9,2.5,1.5,2021-07-14,02:05,T,58,6.1NRT,298.7,81.0,D
341,61.512,124.805,320.1,2.7,1.6,2021-07-14,02:05,T,34,6.1NRT,296.4,51.5,D
342,61.526,124.807,314.9,2.7,1.6,2021-07-14,02:05,T,36,6.1NRT,293.9,37.1,D
343,61.574,125.064,318.7,2.6,1.6,2021-07-14,02:05,T,76,6.1NRT,294.2,51.3,D
344,61.813,126.53,324.5,2.3,1.5,2021-07-14,02:05,T,63,6.1NRT,298.5,56.0,D
345,61.85,126.181,322.8,2.4,1.5,2021-07-14,02:05,T,62,6.1NRT,298.4,44.7,D
346,61.889,125.861,307.2,2.4,1.5,2021-07-14,02:05,T,33,6.1NRT,295.3,12.9,D
347,61.891,125.813,310.7,2.5,1.5,2021-07-14,02:05,T,64,6.1NRT,295.1,22.1,D
348,61.887,126.279,328.5,2.4,1.5,2021-07-14,02:05,T,73,6.1NRT,296.1,74.7,D
349,61.889,126.233,346.3,2.4,1.5,2021-07-14,02:05,T,94,6.1NRT,298.3,173.3,D
350,62.04,125.308,316.2,2.6,1.5,2021-07-14,02:05,T,15,6.1NRT,298.1,32.2,D
351,62.079,125.118,318.0,2.6,1.6,2021-07-14,02:05,T,31,6.1NRT,297.2,32.6,D
352,62.075,125.664,312.3,2.5,1.5,2021-07-14,02:05,T,66,6.1NRT,294.5,28.1,D
353,62.178,120.637,325.6,3.8,1.8,2021-07-14,02:05,T,45,6.1NRT,295.1,123.6,D
354,62.115,125.325,317.7,2.6,1.5,2021-07-14,02:05,T,39,6.1NRT,296.5,39.0,D
355,62.12,125.333,324.9,2.6,1.5,2021-07-14,02:05,T,71,6.1NRT,295.5,67.8,D
356,62.183,120.646,327.5,3.8,1.8,2021-07-14,02:05,T,81,6.1NRT,294.4,147.3,D
357,62.183,120.57,316.8,3.9,1.8,2021-07-14,02:05,T,53,6.1NRT,295.0,72.4,D
358,62.245,124.941,328.6,2.7,1.6,2021-07-14,02:05,T,66,6.1NRT,296.6,79.3,D
359,62.257,124.994,363.7,2.7,1.6,2021-07-14,02:05,T,100,6.1NRT,299.1,366.2,D
360,62.259,124.943,336.3,2.7,1.6,2021-07-14,02:05,T,60,6.1NRT,297.8,114.7,D
361,62.248,124.947,333.5,2.7,1.6,2021-07-14,02:05,T,79,6.1NRT,297.0,104.4,D
362,62.261,125.0,369.5,2.7,1.6,2021-07-14,02:05,T,100,6.1NRT,298.4,440.3,D
363,62.263,124.949,334.3,2.7,1.6,2021-07-14,02:05,T,52,6.1NRT,297.2,104.7,D
364,62.277,124.95,338.4,2.7,1.6,2021-07-14,02:05,T,84,6.1NRT,297.8,141.0,D
365,62.291,124.951,330.8,2.7,1.6,2021-07-14,02:05,T,78,6.1NRT,295.1,102.1,D
366,62.197,127.625,324.0,2.1,1.4,2021-07-14,02:05,T,80,6.1NRT,296.9,48.7,D
367,62.342,124.209,314.2,2.8,1.6,2021-07-14,02:05,T,22,6.1NRT,295.2,36.5,D
368,62.224,127.843,322.6,2.1,1.4,2021-07-14,02:05,T,37,6.1NRT,296.1,40.3,D
369,62.226,127.802,319.9,2.1,1.4,2021-07-14,02:05,T,63,6.1NRT,296.3,35.9,D
370,62.353,124.915,326.5,2.7,1.6,2021-07-14,02:05,T,82,6.1NRT,295.1,83.6,D
371,62.367,124.917,343.7,2.7,1.6,2021-07-14,02:05,T,93,6.1NRT,294.9,187.5,D
372,62.368,124.863,345.9,2.7,1.6,2021-07-14,02:05,T,94,6.1NRT,295.5,206.0,D
373,61.614,136.858,336.2,1.1,1.0,2021-07-14,02:05,T,89,6.1NRT,297.0,36.4,D
374,62.576,121.677,321.9,3.5,1.8,2021-07-14,02:05,T,77,6.1NRT,292.7,95.3,D
375,62.577,121.607,324.1,3.6,1.8,2021-07-14,02:05,T,79,6.1NRT,295.1,111.3,D
376,62.442,127.09,326.5,2.2,1.4,2021-07-14,02:05,T,77,6.1NRT,302.1,50.4,D
377,62.46,126.693,313.4,2.3,1.5,2021-07-14,02:05,T,28,6.1NRT,298.5,18.6,D
378,62.439,127.097,328.4,2.2,1.4,2021-07-14,02:05,T,79,6.1NRT,301.7,60.7,D
379,62.455,126.7,314.0,2.3,1.5,2021-07-14,02:05,T,48,6.1NRT,298.7,21.0,D
380,62.568,121.686,315.3,3.5,1.8,2021-07-14,02:05,T,54,6.1NRT,293.1,57.4,D
381,62.568,121.616,322.7,3.6,1.8,2021-07-14,02:05,T,79,6.1NRT,294.7,102.2,D
382,62.45,127.143,316.5,2.2,1.4,2021-07-14,02:05,T,38,6.1NRT,301.4,21.5,D
383,62.584,121.686,312.7,3.5,1.8,2021-07-14,02:05,T,31,6.1NRT,292.4,44.0,D
384,62.585,121.616,322.5,3.6,1.8,2021-07-14,02:05,T,79,6.1NRT,294.8,100.1,D
385,62.512,126.618,315.2,2.3,1.5,2021-07-14,02:05,T,54,6.1NRT,299.3,25.2,D
386,62.515,127.155,316.5,2.2,1.4,2021-07-14,02:05,T,55,6.1NRT,298.6,28.3,D
387,62.536,126.983,333.1,2.3,1.5,2021-07-14,02:05,T,87,6.1NRT,299.3,86.6,D
388,62.538,126.939,319.1,2.3,1.5,2021-07-14,02:05,T,65,6.1NRT,297.0,34.6,D
389,62.512,127.16,313.6,2.2,1.4,2021-07-14,02:05,T,37,6.1NRT,297.8,21.6,D
390,62.533,126.988,337.2,2.3,1.5,2021-07-14,02:05,T,84,6.1NRT,299.0,105.8,D
391,62.535,126.944,327.9,2.3,1.5,2021-07-14,02:05,T,82,6.1NRT,297.2,64.8,D
392,62.557,127.037,318.2,2.2,1.5,2021-07-14,02:05,T,57,6.1NRT,297.8,37.7,D
393,62.559,126.993,314.8,2.3,1.5,2021-07-14,02:05,T,63,6.1NRT,297.7,29.2,D
394,62.671,118.583,314.0,4.6,2.0,2021-07-14,02:05,T,65,6.1NRT,293.6,73.3,D
395,62.614,126.64,323.0,2.3,1.5,2021-07-14,02:05,T,76,6.1NRT,296.1,54.6,D
396,62.622,126.457,333.5,2.4,1.5,2021-07-14,02:05,T,87,6.1NRT,296.4,101.3,D
397,62.628,126.643,319.9,2.3,1.5,2021-07-14,02:05,T,67,6.1NRT,297.3,42.2,D
398,62.636,126.459,314.9,2.4,1.5,2021-07-14,02:05,T,62,6.1NRT,296.6,29.0,D
399,62.623,126.65,337.2,2.3,1.5,2021-07-14,02:05,T,89,6.1NRT,297.6,115.1,D
400,62.63,126.466,337.9,2.4,1.5,2021-07-14,02:05,T,90,6.1NRT,297.5,121.9,D
401,62.632,126.42,316.5,2.4,1.5,2021-07-14,02:05,T,67,6.1NRT,296.3,33.9,D
402,62.652,128.005,316.0,2.1,1.4,2021-07-14,02:05,T,52,6.1NRT,298.1,23.8,D
403,62.638,128.048,316.8,2.1,1.4,2021-07-14,02:05,T,27,6.1NRT,296.6,25.6,D
404,62.651,127.761,319.6,2.1,1.4,2021-07-14,02:05,T,49,6.1NRT,297.3,32.3,D
405,62.652,128.01,318.1,2.1,1.4,2021-07-14,02:05,T,52,6.1NRT,298.2,27.6,D
406,62.727,126.628,320.6,2.3,1.5,2021-07-14,02:05,T,77,6.1NRT,297.6,44.4,D
407,62.684,127.894,312.8,2.1,1.4,2021-07-14,02:05,T,33,6.1NRT,297.0,15.5,D
408,62.69,127.769,336.5,2.1,1.4,2021-07-14,02:05,T,89,6.1NRT,298.3,88.3,D
409,62.692,127.727,334.9,2.1,1.4,2021-07-14,02:05,T,88,6.1NRT,299.2,81.3,D
410,62.696,127.896,316.0,2.1,1.4,2021-07-14,02:05,T,72,6.1NRT,298.0,23.3,D
411,62.745,127.696,322.1,2.1,1.4,2021-07-14,02:05,T,26,6.1NRT,296.6,38.2,D
412,62.929,119.456,314.4,4.3,1.9,2021-07-14,02:05,T,52,6.1NRT,292.3,68.1,D
413,62.72,128.197,312.1,2.0,1.4,2021-07-14,02:05,T,38,6.1NRT,295.9,17.5,D
414,62.744,127.704,324.2,2.1,1.4,2021-07-14,02:05,T,70,6.1NRT,296.8,47.1,D
415,62.93,119.465,313.8,4.3,1.9,2021-07-14,02:05,T,43,6.1NRT,291.9,61.0,D
416,62.878,128.116,345.1,2.1,1.4,2021-07-14,02:05,T,93,6.1NRT,299.3,135.8,D
417,62.637,128.042,315.2,2.1,1.4,2021-07-14,02:05,T,44,6.1NRT,296.6,23.9,D
418,62.652,127.755,317.1,2.1,1.4,2021-07-14,02:05,T,56,6.1NRT,297.3,27.5,D
419,63.085,119.198,323.1,4.3,1.9,2021-07-14,02:05,T,80,6.1NRT,292.6,142.9,D
420,62.924,127.967,312.6,2.1,1.4,2021-07-14,02:05,T,58,6.1NRT,297.9,18.2,D
421,63.085,119.208,323.2,4.3,1.9,2021-07-14,02:05,T,80,6.1NRT,292.4,142.8,D
422,63.003,127.381,309.0,2.2,1.4,2021-07-14,02:05,T,34,6.1NRT,297.0,14.1,D
423,63.146,120.048,314.8,4.1,1.9,2021-07-14,02:05,T,33,6.1NRT,293.7,65.4,D
424,63.163,120.129,317.3,4.0,1.9,2021-07-14,02:05,T,74,6.1NRT,292.0,87.3,D
425,63.163,120.048,322.7,4.1,1.9,2021-07-14,02:05,T,79,6.1NRT,294.2,125.3,D
426,63.168,118.842,308.7,4.5,1.9,2021-07-14,02:05,T,58,6.1NRT,292.5,48.6,D
427,63.044,127.608,323.8,2.2,1.4,2021-07-14,02:05,T,61,6.1NRT,297.5,46.9,D
428,63.149,120.053,323.0,4.1,1.9,2021-07-14,02:05,T,64,6.1NRT,293.9,120.1,D
429,63.166,120.053,320.6,4.1,1.9,2021-07-14,02:05,T,30,6.1NRT,294.0,100.2,D
430,63.043,127.614,321.5,2.2,1.4,2021-07-14,02:05,T,78,6.1NRT,297.1,45.3,D
431,63.095,155.401,305.5,1.9,1.4,2021-07-14,02:05,T,23,6.1NRT,287.9,10.4,D
432,62.638,155.801,317.2,2.1,1.4,2021-07-14,02:05,T,77,6.1NRT,291.2,38.3,D
433,62.724,153.383,300.5,1.7,1.3,2021-07-14,02:05,T,25,6.1NRT,273.7,12.9,D
434,63.446,141.677,374.2,1.0,1.0,2021-07-14,02:05,T,94,6.1NRT,305.3,123.5,D
435,62.978,144.138,330.0,1.0,1.0,2021-07-14,02:05,T,85,6.1NRT,297.0,24.9,D
436,59.551,118.086,313.0,4.8,2.0,2021-07-14,02:05,T,72,6.1NRT,294.8,86.3,D
437,63.31,142.016,321.2,1.0,1.0,2021-07-14,02:05,T,48,6.1NRT,294.1,12.2,D
438,62.965,144.04,317.2,1.0,1.0,2021-07-14,02:05,T,69,6.1NRT,298.6,11.4,D
439,63.004,141.578,333.2,1.0,1.0,2021-07-14,02:05,T,62,6.1NRT,296.1,26.6,D
440,64.2,129.598,305.0,1.9,1.3,2021-07-14,02:05,T,49,6.1NRT,290.1,11.0,D
441,64.198,129.634,307.7,1.9,1.3,2021-07-14,02:05,T,60,6.1NRT,290.0,15.1,D
442,64.194,129.63,309.8,1.9,1.3,2021-07-14,02:05,T,63,6.1NRT,289.3,18.1,D
443,62.725,142.031,310.4,1.0,1.0,2021-07-14,02:05,T,59,6.1NRT,291.5,6.6,D
444,63.355,127.524,313.2,2.2,1.4,2021-07-14,02:05,T,47,6.1NRT,296.7,21.7,D
445,63.301,119.549,308.0,4.2,1.9,2021-07-14,02:05,T,49,6.1NRT,293.2,37.7,D
446,63.168,118.847,308.0,4.5,1.9,2021-07-14,02:05,T,54,6.1NRT,292.5,43.8,D
447,63.076,127.446,309.6,2.2,1.4,2021-07-14,02:05,T,59,6.1NRT,297.2,15.5,D
448,62.616,134.571,315.0,1.3,1.1,2021-07-14,02:05,T,54,6.1NRT,299.0,10.6,D
449,63.16,126.973,310.0,2.3,1.5,2021-07-14,02:05,T,61,6.1NRT,295.6,20.3,D
450,62.65,134.536,318.3,1.3,1.1,2021-07-14,02:05,T,57,6.1NRT,296.8,12.5,D
451,62.653,134.613,322.7,1.3,1.1,2021-07-14,02:05,T,78,6.1NRT,298.4,21.0,D
452,62.66,134.54,319.7,1.3,1.1,2021-07-14,02:05,T,35,6.1NRT,301.6,15.2,D
453,63.312,141.996,335.1,1.0,1.0,2021-07-14,02:05,T,77,6.1NRT,298.4,28.3,D
454,59.548,118.095,309.6,4.8,2.0,2021-07-14,02:05,T,67,6.1NRT,294.6,59.7,D
455,60.552,118.078,309.3,4.8,2.0,2021-07-14,02:05,T,46,6.1NRT,296.5,42.0,D
456,60.612,118.509,310.8,4.6,2.0,2021-07-14,02:05,T,67,6.1NRT,297.6,54.1,D
457,60.611,118.518,310.4,4.6,2.0,2021-07-14,02:05,T,66,6.1NRT,297.4,50.5,D
458,60.609,118.432,309.6,4.6,2.0,2021-07-14,02:05,T,64,6.1NRT,297.1,45.1,D
459,61.034,127.015,310.5,2.2,1.4,2021-07-14,02:05,T,60,6.1NRT,295.9,19.4,D
460,35.792,128.387,316.8,1.0,1.0,2021-07-14,02:10,T,53,6.1NRT,299.7,7.2,D
461,47.529,131.253,307.3,1.0,1.0,2021-07-14,02:10,T,38,6.1NRT,288.0,4.5,D
462,43.928,141.671,311.4,2.4,1.5,2021-07-14,02:10,T,17,6.1NRT,298.3,20.9,D
463,45.508,131.789,318.2,1.0,1.0,2021-07-14,02:10,T,42,6.1NRT,301.3,7.9,D
464,45.246,131.143,319.1,1.0,1.0,2021-07-14,02:10,T,40,6.1NRT,302.8,7.0,D
465,45.185,131.253,315.2,1.0,1.0,2021-07-14,02:10,T,53,6.1NRT,301.6,6.7,D
466,44.12,129.161,315.0,1.1,1.1,2021-07-14,02:10,T,14,6.1NRT,298.8,7.4,D
467,37.538,138.896,312.3,2.5,1.5,2021-07-14,02:10,T,43,6.1NRT,294.4,22.2,D
468,37.532,138.923,312.1,2.5,1.5,2021-07-14,02:10,T,34,6.1NRT,294.8,22.4,D
469,35.977,136.503,315.9,1.9,1.4,2021-07-14,02:10,T,28,6.1NRT,297.6,19.1,D
470,36.413,128.157,320.0,1.0,1.0,2021-07-14,02:10,T,42,6.1NRT,301.8,8.3,D
471,35.197,132.498,314.9,1.2,1.1,2021-07-14,02:10,T,58,6.1NRT,298.7,9.2,D
472,35.364,128.483,323.9,1.0,1.0,2021-07-14,02:10,T,51,6.1NRT,303.4,12.9,D
473,35.333,128.702,320.3,1.0,1.0,2021-07-14,02:10,T,70,6.1NRT,301.3,9.7,D
474,35.316,128.755,320.7,1.0,1.0,2021-07-14,02:10,T,39,6.1NRT,301.3,9.5,D
475,35.229,128.916,322.8,1.0,1.0,2021-07-14,02:10,T,30,6.1NRT,301.8,10.7,D
476,35.145,128.981,323.2,1.0,1.0,2021-07-14,02:10,T,8,6.1NRT,302.6,10.7,D
477,35.143,128.869,322.3,1.0,1.0,2021-07-14,02:10,T,34,6.1NRT,301.5,11.0,D
478,35.142,128.88,329.3,1.0,1.0,2021-07-14,02:10,T,71,6.1NRT,301.5,18.2,D
479,35.983,120.173,323.8,2.7,1.6,2021-07-14,02:10,T,0,6.1NRT,290.9,65.7,D
480,35.981,120.203,327.9,2.7,1.6,2021-07-14,02:10,T,0,6.1NRT,290.5,83.0,D
481,34.306,133.093,312.9,1.3,1.1,2021-07-14,02:10,T,0,6.1NRT,297.4,8.8,D
482,33.604,133.692,316.1,1.5,1.2,2021-07-14,02:10,T,39,6.1NRT,297.9,10.8,D
483,33.411,133.288,313.4,1.4,1.2,2021-07-14,02:10,T,45,6.1NRT,298.0,10.5,D
484,32.936,132.72,314.4,1.3,1.1,2021-07-14,02:10,T,55,6.1NRT,299.4,9.9,D
485,33.098,129.991,316.9,1.0,1.0,2021-07-14,02:10,T,21,6.1NRT,299.7,8.5,D
486,31.998,131.257,315.8,1.2,1.1,2021-07-14,02:10,T,36,6.1NRT,300.0,8.0,D
487,31.9,131.342,314.6,1.2,1.1,2021-07-14,02:10,T,59,6.1NRT,298.8,8.3,D
488,29.898,118.448,315.7,3.0,1.7,2021-07-14,02:15,T,48,6.1NRT,296.3,26.0,D
489,29.091,119.194,317.8,2.6,1.6,2021-07-14,02:15,T,31,6.1NRT,294.5,24.0,D
490,62.447,127.143,308.3,4.3,1.9,2021-07-14,02:20,A,0,6.1NRT,296.7,36.0,D
491,62.652,134.554,311.8,2.6,1.5,2021-07-14,02:20,A,43,6.1NRT,296.7,23.1,D
492,62.653,134.613,312.9,2.6,1.5,2021-07-14,02:20,A,28,6.1NRT,296.2,27.4,D
493,64.59,149.998,307.6,1.0,1.0,2021-07-14,02:20,A,33,6.1NRT,296.5,6.0,D
494,61.607,136.851,316.4,2.5,1.5,2021-07-14,02:20,A,76,6.1NRT,292.9,45.6,D
495,60.746,135.479,307.6,3.0,1.6,2021-07-14,02:20,A,55,6.1NRT,291.0,22.7,D
496,62.959,144.048,328.6,1.3,1.1,2021-07-14,02:20,A,84,6.1NRT,301.4,32.4,D
497,62.979,144.142,313.1,1.3,1.1,2021-07-14,02:20,A,70,6.1NRT,298.5,10.4,D
498,60.746,135.481,308.3,3.0,1.6,2021-07-14,02:20,A,46,6.1NRT,291.1,24.7,D
499,62.962,144.049,328.2,1.3,1.1,2021-07-14,02:20,A,77,6.1NRT,301.2,30.0,D
500,62.962,144.106,328.1,1.3,1.1,2021-07-14,02:20,A,54,6.1NRT,301.6,28.4,D
501,62.967,144.129,343.4,1.3,1.1,2021-07-14,02:20,A,93,6.1NRT,299.2,63.8,D
502,62.92,144.064,353.2,1.3,1.1,2021-07-14,02:20,A,97,6.1NRT,298.6,96.4,D
