latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
56.805,-125.464,337.7,1.7,1.3,2021-07-14,20:25,A,70,6.1NRT,298.4,70,D
56.8,-125.488,351.1,1.7,1.3,2021-07-14,20:25,A,84,6.1NRT,307.6,124.5,D
59.586,-104.651,325.4,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,300.5,54.4,D
56.813,-125.473,339.3,1.7,1.3,2021-07-14,20:25,A,91,6.1NRT,297.8,79.9,D
56.807,-125.496,337.6,1.7,1.3,2021-07-14,20:25,A,90,6.1NRT,301.1,73.8,D
59.624,-104.698,327.3,2.2,1.5,2021-07-14,20:25,A,59,6.1NRT,300.8,61.1,D
59.622,-104.738,324.3,2.2,1.4,2021-07-14,20:25,A,55,6.1NRT,297.8,50.9,D
59.637,-104.7,329.4,2.2,1.5,2021-07-14,20:25,A,52,6.1NRT,299.5,64.8,D
59.665,-104.665,336.7,2.3,1.5,2021-07-14,20:25,A,73,6.1NRT,298.5,91.9,D
59.663,-104.705,331.8,2.2,1.5,2021-07-14,20:25,A,42,6.1NRT,300.7,73.4,D
59.68,-104.627,320.7,2.3,1.5,2021-07-14,20:25,A,40,6.1NRT,299.6,24.8,D
59.678,-104.667,328.4,2.3,1.5,2021-07-14,20:25,A,67,6.1NRT,298.2,60.5,D
59.676,-104.675,331.4,2.3,1.5,2021-07-14,20:25,A,41,6.1NRT,298.4,65.5,D
59.689,-104.677,352,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,298.1,191.1,D
60.681,-106.383,321.8,2,1.4,2021-07-14,20:25,A,0,6.1NRT,298.9,36.5,D
60.73,-125.216,317.6,1.3,1.1,2021-07-14,20:25,A,73,6.1NRT,292.6,20,D
60.726,-125.238,329,1.3,1.1,2021-07-14,20:25,A,81,6.1NRT,294.4,36.9,D
51.839,-118.381,393.8,1.3,1.1,2021-07-14,20:25,A,100,6.1NRT,307.1,297.4,D
51.836,-118.399,316.5,1.3,1.1,2021-07-14,20:25,A,73,6.1NRT,299.3,15.5,D
51.238,-121.434,317.5,1.7,1.3,2021-07-14,20:25,A,54,6.1NRT,301.6,19.9,D
51.235,-121.44,312.9,1.7,1.3,2021-07-14,20:25,A,46,6.1NRT,301,12.8,D
51.251,-121.422,325.9,1.7,1.3,2021-07-14,20:25,A,82,6.1NRT,300.3,41.5,D
51.246,-121.446,322.6,1.7,1.3,2021-07-14,20:25,A,80,6.1NRT,300,33.5,D
53.771,-104.475,324,2,1.4,2021-07-14,20:25,A,46,6.1NRT,296.5,42.1,D
53.787,-104.416,334.6,2,1.4,2021-07-14,20:25,A,53,6.1NRT,290.2,71.2,D
53.785,-104.446,343.5,2,1.4,2021-07-14,20:25,A,82,6.1NRT,298.9,108.7,D
51.788,-119.725,307.1,1.4,1.2,2021-07-14,20:25,A,48,6.1NRT,295.4,8.4,D
53.79,-104.424,346.9,2,1.4,2021-07-14,20:25,A,93,6.1NRT,291.8,129.4,D
53.786,-104.485,350.5,2,1.4,2021-07-14,20:25,A,91,6.1NRT,301.6,147.3,D
53.784,-104.516,353.2,2,1.4,2021-07-14,20:25,A,97,6.1NRT,300.2,163.9,D
53.802,-104.427,340.1,2,1.4,2021-07-14,20:25,A,86,6.1NRT,293.1,98.9,D
53.799,-104.487,382.7,2,1.4,2021-07-14,20:25,A,94,6.1NRT,301.4,423.3,D
53.797,-104.518,395.5,2,1.4,2021-07-14,20:25,A,100,6.1NRT,300.9,589.7,D
51.44,-121.49,336,1.7,1.3,2021-07-14,20:25,A,73,6.1NRT,295.1,68.7,D
51.457,-121.473,318.9,1.7,1.3,2021-07-14,20:25,A,0,6.1NRT,295,29.4,D
51.451,-121.496,346.1,1.7,1.3,2021-07-14,20:25,A,0,6.1NRT,299.9,108.4,D
53.82,-104.552,343,2,1.4,2021-07-14,20:25,A,92,6.1NRT,297,109.7,D
51.457,-121.526,345.4,1.7,1.3,2021-07-14,20:25,A,0,6.1NRT,299.9,100.1,D
53.832,-104.555,338.5,2,1.4,2021-07-14,20:25,A,77,6.1NRT,296.2,83.9,D
53.83,-104.585,379.6,2,1.4,2021-07-14,20:25,A,100,6.1NRT,303.4,382.6,D
51.478,-121.485,326.9,1.7,1.3,2021-07-14,20:25,A,0,6.1NRT,297.1,42.1,D
51.463,-121.556,339.7,1.7,1.3,2021-07-14,20:25,A,78,6.1NRT,296.8,76.7,D
51.458,-121.579,337.2,1.7,1.3,2021-07-14,20:25,A,85,6.1NRT,296,71.7,D
53.842,-104.587,451.8,2,1.4,2021-07-14,20:25,A,100,6.1NRT,318.5,1949,D
51.469,-121.639,333.9,1.7,1.3,2021-07-14,20:25,A,57,6.1NRT,300.3,56.7,D
51.48,-121.646,385.2,1.7,1.3,2021-07-14,20:25,A,94,6.1NRT,299.9,372.8,D
51.475,-121.669,330.5,1.7,1.3,2021-07-14,20:25,A,76,6.1NRT,291.6,44.3,D
53.846,-104.562,400.3,2,1.4,2021-07-14,20:25,A,75,6.1NRT,299.9,667.1,D
53.844,-104.592,415.8,2,1.4,2021-07-14,20:25,A,100,6.1NRT,315.9,949.5,D
53.856,-104.594,316.1,2,1.4,2021-07-14,20:25,A,41,6.1NRT,296.1,23,D
51.476,-121.648,382,1.7,1.3,2021-07-14,20:25,A,94,6.1NRT,301.8,340.7,D
51.487,-121.654,323.8,1.7,1.3,2021-07-14,20:25,A,38,6.1NRT,295.6,26.6,D
51.52,-121.619,326.1,1.7,1.3,2021-07-14,20:25,A,30,6.1NRT,296,39,D
51.514,-121.643,335.2,1.7,1.3,2021-07-14,20:25,A,77,6.1NRT,297.3,65.1,D
51.776,-120.834,334,1.6,1.2,2021-07-14,20:25,A,76,6.1NRT,297.6,55.9,D
54.039,-104.941,309.4,1.9,1.3,2021-07-14,20:25,A,50,6.1NRT,293.9,14.5,D
51.913,-120.928,313.2,1.6,1.2,2021-07-14,20:25,A,43,6.1NRT,302.2,14.5,D
54.425,-100.863,320,3,1.6,2021-07-14,20:25,A,77,6.1NRT,295.7,69.2,D
54.44,-100.864,328.6,3,1.6,2021-07-14,20:25,A,80,6.1NRT,293.9,111.5,D
54.378,-104.661,330.2,2,1.4,2021-07-14,20:25,A,80,6.1NRT,298.1,71.2,D
54.381,-104.636,314.7,2,1.4,2021-07-14,20:25,A,70,6.1NRT,296.7,27,D
54.38,-104.666,326.2,2,1.4,2021-07-14,20:25,A,82,6.1NRT,297.9,56.9,D
54.669,-104.511,336.3,2,1.4,2021-07-14,20:25,A,89,6.1NRT,300,89.9,D
54.667,-104.542,324.6,2,1.4,2021-07-14,20:25,A,29,6.1NRT,298.9,45.2,D
54.671,-104.519,335.2,2,1.4,2021-07-14,20:25,A,76,6.1NRT,300.2,84.9,D
54.696,-104.523,323.8,2,1.4,2021-07-14,20:25,A,50,6.1NRT,295.3,46.9,D
54.695,-104.554,335.6,2,1.4,2021-07-14,20:25,A,83,6.1NRT,297.2,88.3,D
52.565,-121.075,323.4,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,301.9,34.3,D
54.834,-104.549,320.8,2,1.4,2021-07-14,20:25,A,67,6.1NRT,297.8,35.6,D
54.863,-104.53,325.3,2,1.4,2021-07-14,20:25,A,27,6.1NRT,298.9,40.7,D
54.879,-104.468,362.8,2,1.4,2021-07-14,20:25,A,100,6.1NRT,302.3,234.9,D
54.878,-104.5,365.7,2,1.4,2021-07-14,20:25,A,100,6.1NRT,303.2,259.3,D
54.896,-104.406,333.7,2.1,1.4,2021-07-14,20:25,A,39,6.1NRT,296.5,72.9,D
54.894,-104.438,340.5,2.1,1.4,2021-07-14,20:25,A,82,6.1NRT,293.9,93.3,D
54.892,-104.47,401,2,1.4,2021-07-14,20:25,A,100,6.1NRT,305,701.2,D
54.89,-104.503,448.8,2,1.4,2021-07-14,20:25,A,100,6.1NRT,325.1,1934.7,D
54.91,-104.376,332.6,2.1,1.4,2021-07-14,20:25,A,48,6.1NRT,292.2,74.2,D
54.908,-104.408,361.3,2.1,1.4,2021-07-14,20:25,A,57,6.1NRT,289.7,232.6,D
54.845,-105.415,323.6,1.9,1.3,2021-07-14,20:25,A,79,6.1NRT,301.5,39.3,D
55.052,-101.688,345.1,2.8,1.6,2021-07-14,20:25,A,81,6.1NRT,298.8,214.3,D
55.05,-101.731,314.5,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,296.8,40.8,D
54.859,-105.388,339.7,1.9,1.3,2021-07-14,20:25,A,85,6.1NRT,298.6,91.4,D
54.857,-105.417,407.2,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,307.5,720.8,D
54.855,-105.446,374.6,1.8,1.3,2021-07-14,20:25,A,100,6.1NRT,302.2,308.8,D
55.129,-100.183,321.7,3.2,1.7,2021-07-14,20:25,A,23,6.1NRT,294,76.8,D
55.053,-101.692,340.5,2.8,1.6,2021-07-14,20:25,A,79,6.1NRT,299.2,164.6,D
55.067,-101.694,323.6,2.8,1.6,2021-07-14,20:25,A,0,6.1NRT,296.5,69.1,D
55.096,-101.697,336.1,2.8,1.6,2021-07-14,20:25,A,67,6.1NRT,295.6,143.8,D
54.811,-106.804,331.9,1.6,1.2,2021-07-14,20:25,A,85,6.1NRT,299,49.7,D
54.809,-106.829,330.4,1.6,1.2,2021-07-14,20:25,A,61,6.1NRT,300.9,42.5,D
54.807,-106.854,342.9,1.6,1.2,2021-07-14,20:25,A,92,6.1NRT,300.9,80.6,D
54.822,-106.806,333.9,1.6,1.2,2021-07-14,20:25,A,87,6.1NRT,299.8,55.9,D
54.818,-106.856,366.6,1.6,1.2,2021-07-14,20:25,A,100,6.1NRT,303.4,194.5,D
54.816,-106.881,328.8,1.6,1.2,2021-07-14,20:25,A,65,6.1NRT,299.1,38.9,D
54.829,-106.859,347.1,1.6,1.2,2021-07-14,20:25,A,94,6.1NRT,300.6,95.9,D
55.201,-100.192,358.9,3.2,1.7,2021-07-14,20:25,A,99,6.1NRT,294,439,D
55.199,-100.243,362.7,3.2,1.7,2021-07-14,20:25,A,100,6.1NRT,298.7,490.8,D
54.863,-106.867,328.3,1.6,1.2,2021-07-14,20:25,A,34,6.1NRT,297.5,37.3,D
54.861,-106.892,319.5,1.6,1.2,2021-07-14,20:25,A,29,6.1NRT,298.5,21.5,D
54.878,-106.819,319.1,1.6,1.2,2021-07-14,20:25,A,28,6.1NRT,294.1,23,D
55.198,-100.201,368.2,3.2,1.7,2021-07-14,20:25,A,100,6.1NRT,295.8,581.2,D
55.197,-100.252,348.7,3.2,1.7,2021-07-14,20:25,A,90,6.1NRT,298.1,299.3,D
54.878,-106.827,321,1.6,1.2,2021-07-14,20:25,A,77,6.1NRT,294.6,29.3,D
55.29,-100.206,331.9,3.2,1.7,2021-07-14,20:25,A,75,6.1NRT,294.7,147.2,D
55.306,-100.207,327.7,3.2,1.7,2021-07-14,20:25,A,79,6.1NRT,292.9,121.2,D
55.32,-100.259,377.8,3.2,1.7,2021-07-14,20:25,A,0,6.1NRT,297.2,757,D
55.302,-100.159,326.9,3.2,1.7,2021-07-14,20:25,A,68,6.1NRT,289.1,120.6,D
55.301,-100.211,342.1,3.2,1.7,2021-07-14,20:25,A,80,6.1NRT,294.7,240.8,D
52.031,-125.045,346.8,2.4,1.5,2021-07-14,20:25,A,63,6.1NRT,302.3,163.3,D
55.315,-100.263,370.9,3.2,1.7,2021-07-14,20:25,A,0,6.1NRT,296.9,630.5,D
52.085,-124.891,325,2.3,1.5,2021-07-14,20:25,A,56,6.1NRT,294.3,62.7,D
52.093,-124.972,350.2,2.3,1.5,2021-07-14,20:25,A,91,6.1NRT,295.2,187.9,D
55.202,-104.411,338.9,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,298.5,112,D
55.201,-104.443,337,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,299,102,D
55.217,-104.38,342.8,2.1,1.4,2021-07-14,20:25,A,80,6.1NRT,297.4,130.6,D
55.215,-104.413,373.4,2.1,1.4,2021-07-14,20:25,A,75,6.1NRT,303.1,361.7,D
55.228,-104.415,349.8,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,297,169.5,D
55.218,-104.389,365.2,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,299.6,282.4,D
55.216,-104.421,366.7,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,302.3,296,D
55.146,-105.587,316.8,1.8,1.3,2021-07-14,20:25,A,0,6.1NRT,297.8,24.7,D
53.055,-121.033,324.8,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,298.6,36.5,D
55.231,-104.391,359.1,2.1,1.4,2021-07-14,20:25,A,75,6.1NRT,296.5,238.7,D
55.229,-104.423,318.6,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,296.2,40.4,D
55.234,-104.555,312.1,2,1.4,2021-07-14,20:25,A,0,6.1NRT,297.4,24,D
55.49,-99.917,318.9,3.3,1.7,2021-07-14,20:25,A,76,6.1NRT,294.9,79.8,D
55.484,-99.921,309.5,3.3,1.7,2021-07-14,20:25,A,63,6.1NRT,294.9,36.9,D
53.519,-119.262,316.2,1.2,1.1,2021-07-14,20:25,A,64,6.1NRT,304.1,10.1,D
55.5,-99.922,311.8,3.3,1.7,2021-07-14,20:25,A,67,6.1NRT,294,46.6,D
55.347,-104.996,317.1,2,1.4,2021-07-14,20:25,A,63,6.1NRT,299.4,28.7,D
55.345,-105.027,312.2,2,1.4,2021-07-14,20:25,A,61,6.1NRT,299.3,18.5,D
53.526,-123.734,323.1,1.9,1.3,2021-07-14,20:25,A,54,6.1NRT,299,37.7,D
53.55,-123.689,366.9,1.8,1.3,2021-07-14,20:25,A,100,6.1NRT,299.9,243.5,D
53.544,-123.715,337.9,1.9,1.3,2021-07-14,20:25,A,48,6.1NRT,302,78.7,D
53.537,-123.742,334.2,1.9,1.3,2021-07-14,20:25,A,67,6.1NRT,301,68.4,D
55.892,-109.177,360.8,1.3,1.1,2021-07-14,20:25,A,100,6.1NRT,300.9,121.9,D
55.89,-109.199,354.5,1.3,1.1,2021-07-14,20:25,A,97,6.1NRT,300.6,97.1,D
56.291,-103.715,313,2.3,1.5,2021-07-14,20:25,A,50,6.1NRT,292.5,32.3,D
56.205,-105.287,318.5,1.9,1.4,2021-07-14,20:25,A,30,6.1NRT,301.5,25.4,D
56.217,-105.29,353.6,1.9,1.4,2021-07-14,20:25,A,97,6.1NRT,307.5,164.1,D
56.215,-105.322,329.4,1.9,1.4,2021-07-14,20:25,A,84,6.1NRT,302.6,54.5,D
55.896,-109.354,347.6,1.3,1.1,2021-07-14,20:25,A,89,6.1NRT,296.3,77.2,D
56.231,-105.261,326.8,2,1.4,2021-07-14,20:25,A,49,6.1NRT,305.3,38,D
56.229,-105.293,336.8,1.9,1.4,2021-07-14,20:25,A,89,6.1NRT,305.2,75.2,D
56.227,-105.324,328.3,1.9,1.4,2021-07-14,20:25,A,76,6.1NRT,302,48.2,D
55.908,-109.336,354,1.3,1.1,2021-07-14,20:25,A,97,6.1NRT,297.4,97.9,D
55.906,-109.357,326.1,1.3,1.1,2021-07-14,20:25,A,81,6.1NRT,297,28,D
53.595,-123.718,342.8,1.8,1.3,2021-07-14,20:25,A,93,6.1NRT,294.3,105,D
53.588,-123.745,369.1,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,301.8,267.6,D
53.582,-123.771,323.4,1.9,1.3,2021-07-14,20:25,A,82,6.1NRT,298,39.5,D
56.361,-103.106,308.7,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,295.8,21.5,D
56.245,-105.231,327.2,2,1.4,2021-07-14,20:25,A,40,6.1NRT,303.8,38.6,D
53.606,-123.725,338,1.8,1.3,2021-07-14,20:25,A,91,6.1NRT,297.2,86.3,D
53.6,-123.752,361.8,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,302.8,212.9,D
53.6,-123.729,355.1,1.8,1.3,2021-07-14,20:25,A,98,6.1NRT,298.3,169.9,D
53.593,-123.756,363.9,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,304.2,228.8,D
56.345,-103.348,311.3,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,296.9,26,D
56.36,-103.311,314.3,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,295.5,33.7,D
56.263,-105.211,334.6,2,1.4,2021-07-14,20:25,A,51,6.1NRT,302.9,58,D
56.381,-103.156,337.2,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,297.8,129.7,D
56.275,-105.213,338.5,2,1.4,2021-07-14,20:25,A,85,6.1NRT,300.9,80.3,D
56.268,-105.34,320.6,1.9,1.4,2021-07-14,20:25,A,34,6.1NRT,302.8,24.1,D
56.266,-105.371,320.4,1.9,1.4,2021-07-14,20:25,A,40,6.1NRT,300.7,25.9,D
56.361,-103.883,336.1,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,296.9,99.7,D
56.291,-105.152,354.6,2,1.4,2021-07-14,20:25,A,74,6.1NRT,304.5,178.5,D
56.289,-105.183,327.1,2,1.4,2021-07-14,20:25,A,68,6.1NRT,302.6,42.6,D
56.278,-105.374,337.4,1.9,1.4,2021-07-14,20:25,A,89,6.1NRT,303,78.4,D
56.379,-103.774,351.2,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,300.2,199.8,D
56.304,-105.154,394.1,2,1.4,2021-07-14,20:25,A,87,6.1NRT,307.8,579.4,D
56.302,-105.186,371.1,2,1.4,2021-07-14,20:25,A,100,6.1NRT,304.9,302.1,D
56.29,-105.376,329,1.9,1.4,2021-07-14,20:25,A,56,6.1NRT,302.3,47.6,D
56.416,-103.28,320.8,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,294.1,56.1,D
56.414,-103.319,332.8,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,298.5,108.1,D
56.392,-103.777,394.5,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,303.7,718.1,D
56.302,-105.379,349.5,1.9,1.4,2021-07-14,20:25,A,95,6.1NRT,300.2,139.4,D
56.426,-103.36,328.5,2.4,1.5,2021-07-14,20:25,A,0,6.1NRT,296.3,78.8,D
56.406,-103.779,324.7,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,294.2,61,D
56.317,-105.349,365.6,1.9,1.4,2021-07-14,20:25,A,100,6.1NRT,299.7,246.9,D
56.315,-105.381,380.1,1.9,1.4,2021-07-14,20:25,A,100,6.1NRT,303.8,383.1,D
56.487,-102.251,384.2,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,301,703,D
56.486,-102.295,371.6,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,300.9,490.7,D
56.329,-105.352,337.8,1.9,1.4,2021-07-14,20:25,A,78,6.1NRT,297,85.4,D
56.327,-105.383,347.4,1.9,1.4,2021-07-14,20:25,A,89,6.1NRT,300,131.6,D
56.5,-102.297,325.1,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,298.2,83.4,D
56.165,-107.738,316.4,1.5,1.2,2021-07-14,20:25,A,65,6.1NRT,300.5,14.7,D
56.421,-103.325,365.1,2.4,1.5,2021-07-14,20:25,A,75,6.1NRT,300.4,343.5,D
56.401,-103.783,330,2.3,1.5,2021-07-14,20:25,A,0,6.1NRT,296,76.9,D
56.319,-105.355,378.5,1.9,1.4,2021-07-14,20:25,A,87,6.1NRT,301.5,368,D
56.317,-105.386,366,1.9,1.4,2021-07-14,20:25,A,87,6.1NRT,304,253,D
56.165,-107.743,325.6,1.5,1.2,2021-07-14,20:25,A,61,6.1NRT,300.5,29.6,D
56.163,-107.768,347,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,299.6,90.6,D
56.49,-102.256,387.1,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,301.4,760.2,D
56.489,-102.3,364.5,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,300.8,397.6,D
56.178,-107.721,341.5,1.5,1.2,2021-07-14,20:25,A,79,6.1NRT,302.3,71.2,D
56.091,-108.755,316.1,1.4,1.2,2021-07-14,20:25,A,60,6.1NRT,298.9,15.1,D
56.089,-108.777,327.3,1.4,1.2,2021-07-14,20:25,A,71,6.1NRT,298.9,33.7,D
56.35,-105.457,320.7,1.9,1.4,2021-07-14,20:25,A,76,6.1NRT,299.4,33.1,D
56.348,-105.487,318.4,1.9,1.4,2021-07-14,20:25,A,64,6.1NRT,298.7,26.8,D
56.189,-107.724,319.5,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,301.5,18.9,D
56.52,-102.216,309.7,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,289.2,29.4,D
56.518,-102.26,371.5,2.7,1.6,2021-07-14,20:25,A,0,6.1NRT,297.2,497.3,D
56.364,-105.428,357.4,1.9,1.4,2021-07-14,20:25,A,86,6.1NRT,303.9,187.8,D
56.362,-105.459,346.2,1.9,1.4,2021-07-14,20:25,A,88,6.1NRT,303.1,120.8,D
56.36,-105.49,334.9,1.9,1.4,2021-07-14,20:25,A,66,6.1NRT,301.6,71.9,D
56.34,-105.796,314.6,1.9,1.3,2021-07-14,20:25,A,59,6.1NRT,297,22.7,D
56.533,-102.261,340,2.7,1.6,2021-07-14,20:25,A,86,6.1NRT,294.7,163,D
56.531,-102.305,375.7,2.7,1.6,2021-07-14,20:25,A,75,6.1NRT,302.1,550.8,D
56.529,-102.348,323,2.6,1.6,2021-07-14,20:25,A,0,6.1NRT,296.9,73.2,D
56.378,-105.399,400.2,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,304.5,648.1,D
56.376,-105.43,409,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,311.6,785.6,D
56.354,-105.768,355.6,1.9,1.3,2021-07-14,20:25,A,74,6.1NRT,298.9,175.5,D
56.352,-105.799,350.7,1.9,1.3,2021-07-14,20:25,A,83,6.1NRT,299.9,147.3,D
56.402,-105.403,358.7,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,296.6,198.8,D
56.396,-105.497,322.1,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,299.3,30.1,D
53.56,-124.69,334.4,2,1.4,2021-07-14,20:25,A,36,6.1NRT,298.4,77.2,D
56.234,-107.861,387.5,1.5,1.2,2021-07-14,20:25,A,87,6.1NRT,306.4,328.5,D
56.232,-107.886,378.7,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,303.5,259.3,D
56.427,-105.409,355.9,1.9,1.4,2021-07-14,20:25,A,74,6.1NRT,300.9,180.2,D
56.425,-105.44,335.3,1.9,1.4,2021-07-14,20:25,A,50,6.1NRT,303,76.5,D
56.431,-105.417,364.5,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,303.8,242.4,D
56.429,-105.448,360.2,1.9,1.4,2021-07-14,20:25,A,0,6.1NRT,303.6,211.3,D
53.613,-124.597,357.9,2,1.4,2021-07-14,20:25,A,98,6.1NRT,299.1,199.9,D
56.443,-105.419,349.7,1.9,1.4,2021-07-14,20:25,A,72,6.1NRT,297.7,150,D
56.287,-107.782,355.7,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,303.4,123.9,D
53.579,-124.845,322.3,2.1,1.4,2021-07-14,20:25,A,0,6.1NRT,298.6,39.9,D
56.292,-107.859,439.4,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,312.5,1066.7,D
53.654,-124.593,356.3,2,1.4,2021-07-14,20:25,A,92,6.1NRT,291,194.6,D
56.303,-107.862,334.9,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,296.2,54.8,D
53.666,-124.602,326.4,2,1.4,2021-07-14,20:25,A,41,6.1NRT,289.4,56.2,D
53.659,-124.631,369.3,2,1.4,2021-07-14,20:25,A,94,6.1NRT,296.4,297.9,D
53.663,-124.669,344.8,2,1.4,2021-07-14,20:25,A,79,6.1NRT,297,124.8,D
53.649,-124.726,338,2,1.4,2021-07-14,20:25,A,78,6.1NRT,300.5,84.2,D
53.674,-124.677,361.8,2,1.4,2021-07-14,20:25,A,94,6.1NRT,296.6,237.8,D
53.668,-124.706,338.8,2,1.4,2021-07-14,20:25,A,78,6.1NRT,301.5,96,D
53.679,-124.713,345.4,2,1.4,2021-07-14,20:25,A,86,6.1NRT,295.6,130.1,D
53.672,-124.742,367.7,2,1.4,2021-07-14,20:25,A,100,6.1NRT,299.1,283.7,D
53.664,-124.674,336.1,2,1.4,2021-07-14,20:25,A,75,6.1NRT,297.4,90.1,D
53.676,-124.683,362.7,2,1.4,2021-07-14,20:25,A,100,6.1NRT,296.5,251.5,D
53.669,-124.711,355.2,2,1.4,2021-07-14,20:25,A,98,6.1NRT,301.1,188.8,D
53.662,-124.739,349.9,2,1.4,2021-07-14,20:25,A,84,6.1NRT,303.7,153.1,D
53.68,-124.718,326.8,2,1.4,2021-07-14,20:25,A,75,6.1NRT,295.7,57.5,D
53.673,-124.747,338.6,2,1.4,2021-07-14,20:25,A,83,6.1NRT,297.8,100.1,D
53.461,-125.765,351.5,2.3,1.5,2021-07-14,20:25,A,91,6.1NRT,289.8,210.1,D
53.453,-125.797,407.6,2.3,1.5,2021-07-14,20:25,A,87,6.1NRT,300.6,1001.4,D
53.445,-125.828,397.1,2.3,1.5,2021-07-14,20:25,A,87,6.1NRT,300.6,780.4,D
53.437,-125.86,338.7,2.3,1.5,2021-07-14,20:25,A,79,6.1NRT,296,119.3,D
53.466,-125.805,327.7,2.3,1.5,2021-07-14,20:25,A,80,6.1NRT,292.2,76.7,D
53.441,-125.9,334.7,2.3,1.5,2021-07-14,20:25,A,89,6.1NRT,294.7,102.8,D
56.652,-104.203,364.7,2.2,1.4,2021-07-14,20:25,A,0,6.1NRT,301.4,288,D
56.648,-104.275,342.9,2.2,1.4,2021-07-14,20:25,A,0,6.1NRT,303.8,125.1,D
56.646,-104.31,324.7,2.2,1.4,2021-07-14,20:25,A,22,6.1NRT,299.9,45.9,D
56.665,-104.205,329.9,2.2,1.4,2021-07-14,20:25,A,37,6.1NRT,296.1,69.5,D
53.434,-126.045,352.8,2.4,1.5,2021-07-14,20:25,A,97,6.1NRT,294.8,222.2,D
56.651,-104.211,342.1,2.2,1.4,2021-07-14,20:25,A,0,6.1NRT,301.2,123.7,D
56.647,-104.283,335.6,2.2,1.4,2021-07-14,20:25,A,0,6.1NRT,303.9,89.2,D
56.664,-104.213,343.1,2.2,1.4,2021-07-14,20:25,A,69,6.1NRT,297.5,135.1,D
53.442,-126.058,345.7,2.4,1.5,2021-07-14,20:25,A,88,6.1NRT,300.2,167.4,D
56.658,-105.248,335.5,2,1.4,2021-07-14,20:25,A,0,6.1NRT,299.3,86.3,D
53.515,-126.001,344.3,2.3,1.5,2021-07-14,20:25,A,55,6.1NRT,297.7,134.9,D
53.507,-126.033,377.5,2.3,1.5,2021-07-14,20:25,A,87,6.1NRT,301.7,453.6,D
53.531,-125.978,328,2.3,1.5,2021-07-14,20:25,A,64,6.1NRT,290.7,83.8,D
56.565,-108.547,312.4,1.4,1.2,2021-07-14,20:25,A,0,6.1NRT,297.6,8.7,D
56.774,-105.89,365.2,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,301.6,229.8,D
56.668,-107.413,316.6,1.6,1.2,2021-07-14,20:25,A,46,6.1NRT,301.4,14.5,D
56.788,-105.862,360.9,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,296.6,193.9,D
56.786,-105.892,367.8,1.9,1.3,2021-07-14,20:25,A,100,6.1NRT,304.1,242.6,D
56.681,-107.39,324.4,1.6,1.2,2021-07-14,20:25,A,64,6.1NRT,300.4,27.8,D
56.679,-107.416,328.6,1.6,1.2,2021-07-14,20:25,A,79,6.1NRT,304,38.7,D
56.614,-108.22,353.6,1.5,1.2,2021-07-14,20:25,A,0,6.1NRT,299.3,114.7,D
